Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
4,209.0625,0,0.0,71,3401.050687,0.005128205,0.026238576,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False
4,67.41666667,0,0.0,17,523.5416667,0.023333332999999998,0.057,30.68883081,0.0,Dec,2,2,5,1,Returning_Visitor,False
8,147.0,0,0.0,23,627.0,0.006896551999999999,0.011264368,25.19297315,0.0,Dec,1,1,8,2,Returning_Visitor,False
0,0.0,0,0.0,56,1514.037879,0.016071428999999998,0.0175,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,2,10,2,10,Returning_Visitor,False
0,0.0,0,0.0,2,135.5,0.0,0.1,0.0,0.0,Dec,2,2,4,3,Returning_Visitor,False
5,72.5,0,0.0,35,2429.8125,0.0,0.023684211,102.4922188,0.0,Nov,2,2,2,1,Returning_Visitor,False
0,0.0,0,0.0,14,156.40476189999998,0.014285714,0.05,0.0,0.0,Nov,2,5,3,2,Returning_Visitor,False
5,173.16666669999998,2,24.5,30,1288.733333,0.0,0.013376623,54.121714000000004,0.0,Nov,1,2,3,2,Returning_Visitor,True
4,598.375,0,0.0,126,4446.303175,0.0015384620000000002,0.015567766,3.333835543,0.0,Dec,2,2,3,2,Returning_Visitor,False
0,0.0,0,0.0,34,920.55,0.030588235,0.042913165,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True
0,0.0,0,0.0,8,885.0,0.04375,0.0375,49.72830378,0.0,Nov,3,2,1,8,Returning_Visitor,False
4,15.0,1,4.0,44,950.625,0.0,0.0044444440000000005,0.0,0.0,Nov,2,2,8,1,New_Visitor,False
5,42.0,0,0.0,232,5932.596554,0.002564103,0.014824296,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False
7,645.6666667000001,0,0.0,25,1358.166667,0.0074074069999999995,0.022222222000000003,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,True
0,0.0,0,0.0,6,89.66666667,0.0,0.033333333,0.0,0.0,Nov,2,10,3,3,Returning_Visitor,False
0,0.0,0,0.0,50,694.5166667000001,0.008163265,0.024489796,0.0,0.0,Dec,2,4,3,1,Returning_Visitor,False
4,66.83333333,0,0.0,125,3075.978608,0.00962963,0.022299824,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,False
0,0.0,0,0.0,96,2857.712454,0.0023936170000000002,0.019742908,0.0,0.0,Nov,3,2,1,6,Returning_Visitor,True
7,190.4375,0,0.0,60,1967.780163,0.0038095240000000003,0.015465399999999999,2.627347196,0.0,Dec,3,2,8,10,Returning_Visitor,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,8,11,Returning_Visitor,False
12,138.91666669999998,0,0.0,14,1352.75,0.0,0.023684211,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False
0,0.0,0,0.0,19,866.3333332999998,0.0,0.025,14.58941181,0.0,Dec,2,4,3,2,Returning_Visitor,True
8,258.1444444,1,0.0,81,1878.996825,0.002325581,0.019277493,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False
9,89.16666667,4,94.875,10,138.41666669999998,0.0,0.013333333000000001,0.0,0.0,Nov,2,2,3,2,New_Visitor,False
0,0.0,1,24.5,46,1031.133333,0.004680851,0.034267293,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True
0,0.0,0,0.0,39,1208.333333,0.0,0.01025641,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,True
4,68.5,0,0.0,152,5426.823764,0.005228758,0.018756793,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,False
3,49.5,1,0.0,50,1570.362302,0.008959436,0.027766386,1.818480813,0.0,Nov,3,2,1,10,Returning_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False
7,718.0,0,0.0,15,644.25,0.005263158,0.01754386,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False
1,38.5,0,0.0,28,705.1166667,0.0037037040000000004,0.017901235,0.0,0.0,Nov,1,1,7,2,Returning_Visitor,True
2,222.5,0,0.0,23,1183.9,0.04,0.058285714,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,False
2,48.5,0,0.0,53,2438.075,0.005357143000000001,0.017261905,29.04476648,0.0,Nov,2,2,1,6,Returning_Visitor,True
0,0.0,0,0.0,8,106.08333329999999,0.025,0.05625,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,False
3,69.0,1,18.0,10,409.46666669999996,0.005128205,0.039010988999999996,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,8,13,9,20,Other,False
4,128.125,4,134.5,93,2697.17535,0.006060606,0.019274563999999998,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True
0,0.0,0,0.0,10,166.16666669999998,0.0,0.05,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False
0,0.0,2,0.0,99,2622.600281,0.022000000000000002,0.028519936,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False
0,0.0,0,0.0,69,5793.523810000001,0.0,0.007835821,0.0,0.0,Nov,2,2,1,8,New_Visitor,False
0,0.0,0,0.0,12,631.75,0.054545455,0.072727273,76.05518858,0.0,Nov,1,1,1,3,Returning_Visitor,False
2,327.5,0,0.0,7,570.5,0.0,0.028571429,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False
3,1715.0,0,0.0,20,536.6166667,0.0,0.0028985509999999996,0.0,0.0,Nov,1,1,1,8,New_Visitor,False
0,0.0,0,0.0,30,1661.833333,0.027222222,0.071666667,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False
3,53.5,1,18.0,42,2553.8583329999997,0.0,0.022101449,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False
0,0.0,0,0.0,11,490.83333330000005,0.0,0.045454545,0.0,0.0,Dec,3,2,6,2,New_Visitor,False
0,0.0,0,0.0,13,334.75,0.0,0.030769231,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False
0,0.0,0,0.0,5,270.5833333,0.04,0.07,0.0,0.0,Dec,1,1,5,8,Returning_Visitor,True
0,0.0,0,0.0,3,61.5,0.0,0.033333333,0.0,0.0,Dec,1,1,9,2,Returning_Visitor,False
4,170.5,0,0.0,20,1052.833333,0.010526316,0.015789473999999998,0.0,0.0,Nov,1,1,6,3,New_Visitor,False
0,0.0,0,0.0,2,301.0,0.0,0.033333333,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False
0,0.0,0,0.0,19,535.5,0.04444444400000001,0.091666667,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,False
0,0.0,0,0.0,11,667.9166667000001,0.0,0.009090909,0.0,0.0,Dec,2,5,1,2,Returning_Visitor,False
2,14.75,0,0.0,32,839.4305555999999,0.012903226,0.028602151,13.91276554,0.0,Nov,2,2,6,1,Returning_Visitor,False
0,0.0,0,0.0,102,4509.0,0.011764706000000002,0.037679739,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False
0,0.0,0,0.0,19,273.7083333,0.021052632,0.035087718999999996,0.0,0.0,Nov,3,2,4,11,Returning_Visitor,True
4,99.33333333,0,0.0,15,715.875,0.010526316,0.052631579000000005,0.0,0.0,Dec,2,5,4,2,Returning_Visitor,False
0,0.0,0,0.0,6,903.3571429,0.054545455,0.054385965,0.0,0.0,Dec,3,3,1,3,Returning_Visitor,False
2,46.5,1,64.5,91,3309.448776,0.013285024,0.020476218,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True
0,0.0,0,0.0,6,339.5,0.0,0.033333333,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False
4,33.91666667,4,785.875,251,9297.575489,0.011608301000000001,0.027881156,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False
0,0.0,0,0.0,140,4096.090152000001,0.0038095240000000003,0.011870748,0.0,0.0,Nov,2,5,7,1,Returning_Visitor,False
1,5.0,0,0.0,47,1480.233333,0.010416667,0.027824074,15.15643787,0.0,Nov,2,2,1,3,Returning_Visitor,True
2,47.5,0,0.0,30,735.5833332999999,0.006896551999999999,0.024137931,23.51024736,0.0,Dec,2,2,2,1,Returning_Visitor,False
0,0.0,0,0.0,8,332.0,0.0,0.028571429,14.1273698,0.0,Nov,1,2,4,8,New_Visitor,True
0,0.0,0,0.0,37,581.0833332999999,0.005555556,0.026851852000000002,0.0,0.0,Nov,2,2,2,10,Returning_Visitor,True
0,0.0,0,0.0,11,877.9166667000002,0.0,0.043636364000000004,0.0,0.0,Nov,1,1,4,2,New_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,3,10,Other,False
3,99.75,0,0.0,31,835.5833332999999,0.0,0.006451613,47.44850792,0.0,Nov,2,2,1,10,Returning_Visitor,False
5,104.875,0,0.0,39,805.625,0.0,0.020905923,2.217029402,0.0,Dec,2,2,2,2,Returning_Visitor,False
1,21.0,0,0.0,16,375.9166667,0.0,0.007142857,0.0,0.0,Dec,1,1,1,2,New_Visitor,False
0,0.0,0,0.0,13,555.5029412,0.036363636,0.020095694,47.99199256,0.0,Nov,4,2,4,2,New_Visitor,False
9,153.91666669999998,0,0.0,97,1935.887111,0.001168385,0.008928355,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False
4,378.75,1,0.0,15,638.9166667000001,0.010526316,0.031578947,0.0,0.0,Nov,2,2,1,2,New_Visitor,False
3,135.5,0,0.0,30,2040.1666670000002,0.0,0.022727273,4.350513745,0.0,Dec,2,2,8,2,Returning_Visitor,False
2,169.5,2,105.0,35,990.4642857000001,0.010810811000000002,0.027027027000000002,14.78162714,0.0,Nov,1,1,1,2,Returning_Visitor,True
2,82.0,0,0.0,13,155.9833333,0.0,0.037777778,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False
6,143.5,2,303.0,67,2199.9767859999997,0.008333333,0.027665354,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True
0,0.0,0,0.0,5,44.5,0.12,0.16,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False
0,0.0,0,0.0,22,246.64583330000002,0.009090909,0.047727273,0.0,0.0,Nov,3,2,7,10,Returning_Visitor,True
0,0.0,0,0.0,47,2493.985714,0.017021276999999998,0.032056738,0.0,0.0,Dec,2,4,9,1,Returning_Visitor,False
6,143.5142857,0,0.0,31,1359.957586,0.001612903,0.003655914,32.88667049,0.0,Dec,2,2,2,2,Returning_Visitor,False
0,0.0,0,0.0,4,46.75,0.0,0.05,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False
1,138.5,0,0.0,21,831.0,0.0,0.01,0.0,0.0,Dec,2,12,4,2,Returning_Visitor,False
1,52.5,0,0.0,19,812.875,0.0,0.003333333,0.0,0.0,Nov,3,3,5,11,Returning_Visitor,True
0,0.0,0,0.0,10,201.91666669999998,0.0,0.04,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False
0,0.0,0,0.0,4,17.0,0.1,0.15,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False
0,0.0,0,0.0,4,54.5,0.1,0.15,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False
0,0.0,0,0.0,17,722.0833332999999,0.011764706000000002,0.029411765,0.0,0.0,Dec,2,2,2,1,Returning_Visitor,False
0,0.0,0,0.0,11,135.225,0.0,0.009090909,0.0,0.0,Nov,3,2,2,10,Returning_Visitor,False
9,125.2659091,2,115.0,146,3231.8536719999997,0.007792208,0.016586922,8.597486055,0.0,Dec,2,2,9,2,Returning_Visitor,True
3,24.75,0,0.0,2,74.75,0.0,0.022222222000000003,0.0,0.0,Nov,2,2,3,2,New_Visitor,False
2,41.5,0,0.0,43,4215.961111,0.009302326,0.022170542999999997,0.0,0.0,Dec,2,10,2,1,Returning_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,9,3,Returning_Visitor,False
0,0.0,0,0.0,38,624.5,0.005263158,0.021052632,0.0,0.0,Nov,4,1,9,3,Returning_Visitor,False
6,316.0,0,0.0,69,1618.532967,0.005555556,0.027698412999999998,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,False
0,0.0,0,0.0,44,1924.505952,0.0,0.004651163,59.21256014,0.0,Nov,2,2,3,6,Returning_Visitor,False
2,21.5,1,79.0,56,4899.626984,0.036904762,0.06360119,0.0,0.0,Nov,2,4,3,1,Returning_Visitor,True
1,18.0,1,6.0,122,7141.214642,0.012926828999999999,0.01962467,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True
4,97.5,0,0.0,5,454.5,0.0,0.00625,0.0,0.0,Dec,2,2,7,2,New_Visitor,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False
0,0.0,0,0.0,5,23.0,0.11,0.15,0.0,0.0,Nov,2,2,3,13,Returning_Visitor,False
4,88.25,2,546.5,37,2304.5,0.0,0.005,14.54270238,0.0,Nov,2,2,9,2,New_Visitor,False
4,109.33333329999999,1,118.0,34,1573.895833,0.015,0.019055556,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,True
15,290.2934078,2,302.0,49,2011.513765,0.020689655,0.024273772000000002,10.74211393,0.0,Nov,1,1,2,2,Returning_Visitor,False
0,0.0,0,0.0,3,21.0,0.0,0.066666667,0.0,0.0,Nov,2,2,7,3,Returning_Visitor,False
0,0.0,2,6.0,50,3831.1,0.0,0.017307692,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False
0,0.0,0,0.0,11,326.5,0.036363636,0.077272727,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False
2,13.0,0,0.0,23,441.0,0.066666667,0.101449275,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False
0,0.0,0,0.0,3,164.0,0.0,0.066666667,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,True
0,0.0,0,0.0,15,275.5,0.0044444440000000005,0.031111111,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False
2,248.5,5,192.25,9,1176.5,0.0,0.0125,0.0,0.0,Dec,1,1,3,2,New_Visitor,False
8,260.2083333,0,0.0,58,1436.690476,0.0,0.008231293,12.80819078,0.0,Dec,2,2,2,1,Returning_Visitor,True
3,97.75,1,46.5,12,257.4166667,0.006666666999999999,0.027111111,0.0,0.0,Nov,3,2,6,3,Returning_Visitor,False
4,35.5,0,0.0,2,9.5,0.0,0.022222222000000003,0.0,0.0,Dec,2,2,9,2,New_Visitor,False
0,0.0,0,0.0,2,10.0,0.0,0.1,0.0,0.0,Dec,1,1,2,2,New_Visitor,False
0,0.0,0,0.0,11,303.5,0.0,0.012121212,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False
0,0.0,0,0.0,7,1264.833333,0.073376623,0.07560439599999999,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,False
20,1307.675,3,132.6666667,517,27009.85943,0.004385217,0.014593571000000001,8.403163699999999,0.0,Nov,1,1,1,2,Returning_Visitor,False
4,73.5,0,0.0,59,4679.029167000001,0.009617486,0.032389468,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False
0,0.0,0,0.0,28,1252.75,0.010714286000000002,0.042857143,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False
5,116.1,3,97.66666667,170,5639.22176,0.0024571429999999997,0.01109801,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False
3,119.5,0,0.0,24,347.9166667,0.0,0.008333333,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False
3,96.5,0,0.0,8,323.5,0.0,0.02,0.0,0.0,Dec,1,1,6,2,Returning_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,4,3,1,Returning_Visitor,False
4,72.5,0,0.0,95,2354.979058,0.00137457,0.005695387,5.2146909919999995,0.0,Dec,3,2,1,2,Returning_Visitor,True
6,73.70833333,5,188.0,80,3313.073936,0.022621723,0.059636655,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True
0,0.0,0,0.0,15,147.58333330000002,0.014285714,0.028571429,0.0,0.0,Nov,3,2,7,3,Returning_Visitor,False
1,27.5,0,0.0,114,1403.720238,0.0,0.000589971,255.5691579,0.0,Nov,4,5,2,8,Returning_Visitor,False
1,0.0,0,0.0,2,66.5,0.0,0.1,0.0,0.0,Dec,2,2,9,2,Returning_Visitor,True
0,0.0,0,0.0,5,47.5,0.08,0.12,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False
2,13.0,0,0.0,3,200.0,0.0,0.05,0.0,0.0,Dec,2,2,1,8,New_Visitor,False
5,471.25,0,0.0,21,883.0,0.0,0.010666667,44.98081787,0.0,Nov,1,1,2,8,New_Visitor,True
5,136.0,1,13.0,85,2155.653752,0.005998168000000001,0.019225201,3.9203216110000003,0.0,Nov,1,1,1,2,Returning_Visitor,True
1,34.5,0,0.0,18,3026.3742420000003,0.0,0.005263158,38.92648303,0.0,Dec,1,1,3,2,Returning_Visitor,False
1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False
1,26.5,1,58.5,24,760.7632352999999,0.006153846,0.020512821,33.11000268,0.0,Nov,2,2,1,2,Returning_Visitor,False
8,487.0,0,0.0,28,839.5178571,0.0,0.003125,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,True
5,51.04166667,0,0.0,14,837.375,0.0,0.011481481000000002,0.0,0.0,Nov,1,1,2,8,New_Visitor,False
4,22.5,0,0.0,15,362.6333333,0.028571429,0.039285714,0.0,0.0,Dec,3,2,2,3,Returning_Visitor,False
0,0.0,0,0.0,31,1625.583333,0.0,0.009677419,0.0,0.0,Dec,4,2,1,8,New_Visitor,False
0,0.0,0,0.0,48,4152.083333,0.00625,0.028125,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True
7,155.9,0,0.0,25,1400.958333,0.0,0.029012346,14.11909834,0.0,Dec,2,4,7,1,Returning_Visitor,False
0,0.0,0,0.0,12,892.0833332999998,0.016666667,0.045833333,0.0,0.0,Dec,2,2,6,2,New_Visitor,False
0,0.0,0,0.0,4,75.5,0.0,0.05,0.0,0.0,Nov,2,2,1,8,New_Visitor,False
0,0.0,0,0.0,8,1066.25,0.0,0.028571429,9.084767800000002,0.0,Nov,1,8,4,11,Returning_Visitor,True
0,0.0,0,0.0,7,322.75,0.047619048,0.071428571,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False
0,0.0,0,0.0,29,873.75,0.0,0.031034482999999998,0.0,0.0,Nov,2,2,5,2,Returning_Visitor,True
8,122.1,2,0.0,20,695.19375,0.012098765,0.058821329000000006,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,True
0,0.0,4,37.0,69,4112.394444,0.007123288,0.022355057,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False
13,210.427451,9,435.45,154,6515.45431,0.00867052,0.017328726000000003,2.9824109389999998,0.0,Nov,3,2,1,2,Returning_Visitor,False
0,0.0,0,0.0,26,1140.166667,0.032248521,0.032948717999999995,0.0,0.0,Nov,3,2,6,13,Returning_Visitor,False
0,0.0,0,0.0,100,5212.708333,0.00952381,0.025768619,8.505586651,0.0,Nov,2,2,7,2,Returning_Visitor,True
0,0.0,1,0.0,13,1297.25,0.028571429,0.06428571400000001,0.0,0.0,Dec,1,8,3,1,Returning_Visitor,True
6,407.25,4,67.5,14,195.41666669999998,0.0,0.030434782999999997,0.0,0.0,Dec,3,2,8,1,Returning_Visitor,False
0,0.0,0,0.0,21,1535.0,0.01,0.048333333,0.0,0.0,Nov,2,2,7,3,Returning_Visitor,False
1,40.5,0,0.0,7,170.0,0.0,0.016666667,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,False
0,0.0,0,0.0,4,53.625,0.0,0.05,0.0,0.0,Nov,3,2,1,11,Returning_Visitor,False
2,77.5,1,17.0,46,1066.566667,0.0042553190000000005,0.019148936000000002,51.00308169,0.0,Dec,3,2,4,10,Returning_Visitor,False
5,135.5,0,0.0,86,2106.894048,0.002325581,0.008914729,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False
9,179.275,0,0.0,101,5276.594443999999,0.0,0.005545073,17.53927855,0.0,Dec,2,2,6,2,Returning_Visitor,True
3,36.0,2,763.0,9,163.5,0.0,0.014285714,0.0,0.0,Dec,8,2,1,2,New_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,False
0,0.0,0,0.0,18,849.5416667000002,0.0,0.00875,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False
11,1443.1,5,205.0,225,9595.649629000001,0.00455693,0.012050716000000001,9.242286032,0.0,Nov,2,2,4,2,Returning_Visitor,False
0,0.0,2,105.0,194,6460.192638,0.0037606840000000002,0.017284446000000002,1.79107248,0.0,Nov,2,2,3,2,Returning_Visitor,False
2,23.0,0,0.0,39,1828.9666670000001,0.005128205,0.02008547,20.5924708,0.0,Nov,1,1,1,2,Returning_Visitor,True
15,543.3549065000001,7,243.2833333,169,6920.973243,0.005268892,0.016769542,0.742942737,0.0,Nov,1,1,3,2,Returning_Visitor,True
3,104.0,0,0.0,34,2991.319444,0.005555556,0.026111111,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False
0,0.0,0,0.0,6,78.75,0.033333333,0.066666667,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False
8,235.1861702,2,138.5,71,2512.51742,0.006349206,0.025572609,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True
0,0.0,0,0.0,11,335.0,0.036363636,0.060606060999999996,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True
0,0.0,0,0.0,32,1297.75,0.0,0.0075,42.62274459,0.0,Nov,2,2,3,7,Returning_Visitor,False
3,115.0,0,0.0,6,132.75,0.0,0.022222222000000003,0.0,0.0,Dec,1,1,7,2,New_Visitor,True
6,65.41666667,0,0.0,29,1904.5416670000002,0.004848485,0.026060606,0.0,0.0,Nov,1,1,2,8,Returning_Visitor,False
0,0.0,0,0.0,7,270.75,0.0,0.057142857000000005,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,True
5,346.25,0,0.0,3,1692.25,0.0,0.014285714,0.0,0.0,Dec,2,2,9,2,New_Visitor,False
2,86.2,0,0.0,48,2259.736508,0.004166667,0.010138889,12.22605425,0.0,Dec,1,1,7,2,Returning_Visitor,False
0,0.0,0,0.0,75,1775.2416670000002,0.001333333,0.019428571000000002,0.0,0.0,Nov,2,6,5,3,Returning_Visitor,True
0,0.0,0,0.0,10,664.5,0.0,0.04,0.0,0.0,Nov,2,2,8,2,New_Visitor,True
0,0.0,3,1830.5,81,5000.739116,0.003294118,0.020433155,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True
0,0.0,0,0.0,2,69.5,0.0,0.1,0.0,0.0,Nov,4,5,9,11,New_Visitor,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,5,20,Returning_Visitor,False
0,0.0,0,0.0,57,2716.666667,0.0,0.005263158,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,False
6,179.75,2,8.0,64,1876.3333329999998,0.007246376999999999,0.014251208000000001,16.68711526,0.0,Dec,2,5,9,2,Returning_Visitor,False
0,0.0,0,0.0,8,95.0,0.025,0.058333333,0.0,0.0,Dec,2,4,7,1,Returning_Visitor,False
1,9.0,0,0.0,37,2368.111111,0.030555556,0.053240740999999994,4.7605485960000005,0.0,Nov,1,1,8,1,Returning_Visitor,False
0,0.0,0,0.0,11,229.91666669999998,0.018181818,0.040909091,0.0,0.0,Nov,3,2,4,1,Returning_Visitor,True
0,0.0,0,0.0,22,903.1634615,0.009090909,0.015757576000000002,0.0,0.0,Nov,3,2,6,8,Returning_Visitor,True
6,197.25,0,0.0,51,3296.940476,0.0,0.008595388,3.5075322489999996,0.0,Nov,1,1,1,3,Returning_Visitor,True
0,0.0,0,0.0,14,238.66666669999998,0.0,0.003846154,0.0,0.0,Dec,2,2,5,2,New_Visitor,False
0,0.0,2,19.0,65,2163.1323260000004,0.0,0.011780384,0.0,0.0,Nov,2,2,8,2,New_Visitor,False
6,151.7,0,0.0,34,799.327381,0.017647059,0.023340336,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False
0,0.0,0,0.0,8,122.75,0.0,0.028571429,0.0,0.0,Nov,3,2,1,2,New_Visitor,False
0,0.0,0,0.0,62,2787.678571,0.003225806,0.015591398000000001,57.48364657,0.0,Nov,4,2,1,1,Returning_Visitor,True
1,54.5,0,0.0,26,531.5,0.007692308,0.023076923,44.92362122,0.0,Nov,2,2,3,2,Returning_Visitor,False
0,0.0,0,0.0,10,165.0,0.03,0.046666667,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True
0,0.0,0,0.0,43,898.2388889,0.007317073,0.031707317,8.898618695,0.0,Nov,2,4,1,10,Returning_Visitor,False
1,8.0,0,0.0,10,109.19444440000001,0.04,0.06,0.0,0.0,Dec,1,1,7,3,Returning_Visitor,True
0,0.0,0,0.0,3,15.0,0.066666667,0.133333333,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False
5,231.75,0,0.0,30,805.7833333,0.0,0.0203125,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False
1,19.0,1,11.0,11,66.83333333,0.0,0.019230768999999998,0.0,0.0,Nov,2,2,1,8,New_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,3,3,New_Visitor,True
3,52.16666667,3,110.75,65,2019.769468,0.0029411759999999998,0.017081105,3.277744575,0.0,Nov,1,1,6,2,Returning_Visitor,True
10,163.6333333,1,294.0,80,1979.3,0.002325581,0.024224806,19.73335395,0.0,Nov,2,1,2,2,Returning_Visitor,True
0,0.0,0,0.0,28,1425.583333,0.014814815,0.026984127000000004,14.59072178,0.0,Dec,2,4,4,1,Returning_Visitor,False
4,95.75,12,886.25,154,7838.556598,0.00376506,0.014926307,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False
17,218.741707,4,808.5,74,3591.744196,0.019767442,0.015609868,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False
0,0.0,0,0.0,11,555.625,0.018181818,0.054545455,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False
0,0.0,0,0.0,2,242.5,0.0,0.05,0.0,0.0,Dec,8,13,9,20,Other,False
10,318.6410256,9,991.25,216,7761.034859,0.007542900999999999,0.022135147999999997,1.589329821,0.0,Nov,2,6,2,2,Returning_Visitor,True
7,78.35714286,3,210.66666669999998,309,12158.196390000001,0.007586206999999999,0.025532176,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True
6,143.0,0,0.0,32,2289.1,0.0,0.001015625,62.33035594,0.0,Nov,3,2,9,3,New_Visitor,True
0,0.0,0,0.0,7,42.0,0.057142857000000005,0.085714286,0.0,0.0,Dec,2,4,6,1,Returning_Visitor,True
0,0.0,0,0.0,3,138.0,0.1,0.111111111,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,1,2,New_Visitor,False
1,36.0,1,74.0,98,7712.375,0.0,0.012431818,15.349885800000001,0.0,Dec,2,10,4,2,Returning_Visitor,False
0,0.0,0,0.0,9,436.0,0.0,0.025,68.1974018,0.0,Dec,1,2,2,2,New_Visitor,False
